Transaction_ID,Customer_ID,Monthly_Expenditure,Income_Level,Spending_Category,Saving_Behavior,Credit_Score,Loan_Status,Loan_Amount,Customer_Feedback,Complaint_Type,Transaction_Channel,Location,Time_Of_Day,sentiment_score,sentiment_label,dominant_topic,topic_name,Income_encoded,Saving_encoded,Loan_encoded,Time_encoded,Channel_encoded,cluster_kmeans,cluster_dbscan,cluster_hierarchical,cluster_gmm,cluster_final,cluster_name
3826,14471,144951.4,Lower-Middle,Transport,Average,564.0,Active Loan,0.0,Customer service is slow to respond,Technical Issue,POS,Abuja,Morning,0.0,Neutral,3,General_Feedback,1,1,1,2,1,3,-1,0,0,0,Segment 0
3827,81822,162258.36,Lower-Middle,Entertainment,Good,538.0,No Loan,0.0,The service is excellent,General Feedback,Mobile App,Abuja,Afternoon,0.5719,Positive,3,General_Feedback,1,2,0,0,0,3,6,0,3,0,Segment 0
3828,22875,160040.69,Low,Rent,Poor,675.0,Active Loan,0.0,Payment failed multiple times,Loan Issue,POS,Abuja,Morning,-0.5106,Negative,1,Loan_Concerns,0,0,1,2,1,0,-1,1,2,1,Digital-First
3829,73063,104839.82,Low,Groceries,Poor,580.0,No Loan,0.0,Overall experience is great,General Feedback,POS,Enugu,Night,0.6249,Positive,2,Charges_Complaints,0,0,0,3,1,1,-1,0,2,0,Segment 0
3830,66400,55337.41,Lower-Middle,Savings Deposit,Poor,535.0,No Loan,0.0,Very satisfied with the platform,Charges Issue,USSD,Enugu,Afternoon,0.4754,Positive,3,General_Feedback,1,0,0,0,2,2,-1,2,2,2,Digital-First
3831,70182,165399.02,Lower-Middle,Transport,Good,724.0,No Loan,909363.93,The service is excellent,Charges Issue,Mobile App,Ibadan,Afternoon,0.5719,Positive,3,General_Feedback,1,2,0,0,0,1,-1,0,0,0,Segment 0
3832,36074,173758.37,Middle,Savings Deposit,Average,745.0,Default Risk,3286542.81,The service is excellent,Technical Issue,POS,Port Harcourt,Evening,0.5719,Positive,3,General_Feedback,2,1,2,1,1,2,-1,2,1,2,Digital-First
3833,69228,109090.88,Upper-Middle,Rent,Average,658.0,Default Risk,0.0,App keeps crashing during payments,Technical Issue,USSD,Port Harcourt,Night,0.0,Neutral,2,Charges_Complaints,3,1,2,3,2,3,-1,0,2,0,Segment 0
3834,82424,222050.94,Upper-Middle,Transport,Average,509.0,Active Loan,0.0,I don't understand my loan deductions,Technical Issue,Web,Abuja,Morning,0.0,Neutral,1,Loan_Concerns,3,1,1,2,3,3,-1,0,0,0,Segment 0
3835,24331,116671.2,Middle,Health,Good,600.0,Active Loan,1798267.79,The interface is confusing,Loan Issue,POS,Ibadan,Night,-0.2263,Negative,3,General_Feedback,2,2,1,3,1,0,-1,1,1,1,Digital-First
3836,72397,196059.32,Lower-Middle,Rent,Poor,634.0,Active Loan,0.0,Loan process takes too long,General Feedback,USSD,Kano,Morning,0.0,Neutral,0,Technical_Issues,1,0,1,2,2,1,2,0,2,0,Segment 0
3837,31739,194491.28,Low,Savings Deposit,Average,581.0,No Loan,3876357.32,Payment failed multiple times,No_Complaint,Web,Abuja,Evening,-0.5106,Negative,1,Loan_Concerns,0,1,0,1,3,2,-1,2,1,2,Digital-First
3838,89064,50971.61,Middle,Online Shopping,Poor,612.0,No Loan,513681.04,App keeps crashing during payments,General Feedback,Mobile App,Kano,Afternoon,0.0,Neutral,2,Charges_Complaints,2,0,0,0,0,1,-1,3,0,3,Segment 3
3839,64505,199042.08,Low,Education,Good,609.0,Active Loan,0.0,Charges are confusing and unclear,No_Complaint,POS,Lagos,Morning,-0.6124,Negative,3,General_Feedback,0,2,1,2,1,1,-1,0,2,0,Segment 0
3840,34076,20000.0,Middle,Entertainment,Good,614.0,No Loan,4476066.84,Charges are confusing and unclear,Technical Issue,POS,Abuja,Afternoon,-0.6124,Negative,3,General_Feedback,2,2,0,0,1,3,-1,0,3,0,Segment 0
3841,83127,165322.98,Middle,Utilities,Good,596.0,No Loan,0.0,Customer service is slow to respond,Charges Issue,USSD,Enugu,Afternoon,0.0,Neutral,3,General_Feedback,2,2,0,0,2,1,-1,0,2,0,Segment 0
3842,94082,103119.81,Upper-Middle,Utilities,Good,657.0,Active Loan,0.0,Charges are confusing and unclear,No_Complaint,POS,Enugu,Evening,-0.6124,Negative,3,General_Feedback,3,2,1,1,1,1,-1,0,2,0,Segment 0
3843,50610,156655.76,Middle,Transport,Poor,653.0,No Loan,3455620.71,I don't understand my loan deductions,No_Complaint,Web,Port Harcourt,Morning,0.0,Neutral,1,Loan_Concerns,2,0,0,2,3,1,-1,0,0,0,Segment 0
3844,25322,221433.08,Lower-Middle,Groceries,Good,737.0,No Loan,0.0,I don't understand my loan deductions,General Feedback,Web,Kaduna,Night,0.0,Neutral,1,Loan_Concerns,1,2,0,3,3,1,-1,0,1,0,Segment 0
3845,16297,183697.4,Lower-Middle,Rent,Good,651.0,No Loan,0.0,Customer service is slow to respond,General Feedback,Mobile App,Port Harcourt,Afternoon,0.0,Neutral,3,General_Feedback,1,2,0,0,0,1,-1,0,2,0,Segment 0
3846,32706,184272.36,Low,Utilities,Poor,609.0,Active Loan,0.0,Very satisfied with the platform,Technical Issue,USSD,Port Harcourt,Night,0.4754,Positive,3,General_Feedback,0,0,1,3,2,3,-1,0,1,0,Segment 0
3847,47635,209010.44,High,Savings Deposit,Average,596.0,No Loan,1011245.97,Very satisfied with the platform,No_Complaint,USSD,Enugu,Morning,0.4754,Positive,3,General_Feedback,4,1,0,2,2,2,-1,2,2,2,Digital-First
3848,61112,121186.35,Lower-Middle,Groceries,Poor,497.0,No Loan,0.0,Charges are confusing and unclear,No_Complaint,USSD,Enugu,Morning,-0.6124,Negative,3,General_Feedback,1,0,0,2,2,1,18,0,2,0,Segment 0
3849,96972,182279.76,Middle,Utilities,Good,539.0,Active Loan,0.0,Payment failed multiple times,General Feedback,Web,Enugu,Night,-0.5106,Negative,1,Loan_Concerns,2,2,1,3,3,1,-1,0,2,0,Segment 0
3850,74566,158107.43,Middle,Groceries,Poor,657.0,Default Risk,0.0,Charges are confusing and unclear,No_Complaint,Mobile App,Port Harcourt,Afternoon,-0.6124,Negative,3,General_Feedback,2,0,2,0,0,1,-1,0,1,0,Segment 0
3851,65419,121379.52,Middle,Health,Average,652.0,No Loan,0.0,Overall experience is great,General Feedback,USSD,Port Harcourt,Evening,0.6249,Positive,2,Charges_Complaints,2,1,0,1,2,1,-1,0,1,0,Segment 0
3852,91409,169336.38,High,Utilities,Average,699.0,No Loan,0.0,Payment failed multiple times,Loan Issue,Web,Enugu,Morning,-0.5106,Negative,1,Loan_Concerns,4,1,0,2,3,0,-1,1,2,1,Digital-First
3853,82112,104383.27,Upper-Middle,Education,Good,482.0,Active Loan,2340423.57,I don't understand my loan deductions,No_Complaint,Web,Enugu,Morning,0.0,Neutral,1,Loan_Concerns,3,2,1,2,3,1,-1,0,2,0,Segment 0
3854,89433,185294.03,Lower-Middle,Utilities,Poor,582.0,Active Loan,2876058.81,Customer service is slow to respond,General Feedback,POS,Ibadan,Afternoon,0.0,Neutral,3,General_Feedback,1,0,1,0,1,1,-1,0,1,0,Segment 0
3855,54827,68805.73,Upper-Middle,Education,Poor,496.0,No Loan,0.0,App keeps crashing during payments,General Feedback,POS,Port Harcourt,Morning,0.0,Neutral,2,Charges_Complaints,3,0,0,2,1,1,-1,0,1,0,Segment 0
3856,37823,232054.65,Lower-Middle,Transport,Good,571.0,Active Loan,1277228.88,The service is excellent,General Feedback,POS,Enugu,Morning,0.5719,Positive,3,General_Feedback,1,2,1,2,1,1,29,0,0,0,Segment 0
3857,37023,128240.77,Upper-Middle,Rent,Poor,489.0,Default Risk,745871.16,Overall experience is great,Technical Issue,USSD,Kaduna,Evening,0.6249,Positive,2,Charges_Complaints,3,0,2,1,2,3,-1,0,2,0,Segment 0
3858,51741,177257.47,Middle,Education,Average,515.0,Active Loan,0.0,The service is excellent,No_Complaint,USSD,Kano,Evening,0.5719,Positive,3,General_Feedback,2,1,1,1,2,1,-1,0,1,0,Segment 0
3859,64962,123716.02,Middle,Rent,Average,582.0,No Loan,0.0,Very satisfied with the platform,General Feedback,POS,Kano,Morning,0.4754,Positive,3,General_Feedback,2,1,0,2,1,1,2,0,2,0,Segment 0
3860,57566,104242.08,Upper-Middle,Savings Deposit,Good,768.0,Active Loan,0.0,I don't understand my loan deductions,Technical Issue,USSD,Kaduna,Morning,0.0,Neutral,1,Loan_Concerns,3,2,1,2,2,2,-1,2,1,2,Digital-First
3861,66253,144342.01,Low,Rent,Poor,779.0,No Loan,2377511.79,Customer service is slow to respond,General Feedback,Mobile App,Lagos,Morning,0.0,Neutral,3,General_Feedback,0,0,0,2,0,1,-1,0,2,0,Segment 0
3862,54567,243254.95,Upper-Middle,Rent,Average,666.0,Active Loan,1951441.65,Payment failed multiple times,Charges Issue,POS,Kano,Evening,-0.5106,Negative,1,Loan_Concerns,3,1,1,1,1,1,14,0,2,0,Segment 0
3863,69491,151817.82,Low,Entertainment,Average,387.0,No Loan,2484686.61,Transaction was fast and smooth,General Feedback,Mobile App,Enugu,Evening,0.0,Neutral,1,Loan_Concerns,0,1,0,1,0,3,-1,0,3,0,Segment 0
3864,56787,99753.35,Low,Utilities,Poor,630.0,Active Loan,3214421.97,I don't understand my loan deductions,No_Complaint,Mobile App,Abuja,Morning,0.0,Neutral,1,Loan_Concerns,0,0,1,2,0,1,-1,0,1,0,Segment 0
3865,65643,43611.31,Low,Transport,Average,791.0,No Loan,1922237.53,The interface is confusing,General Feedback,USSD,Enugu,Night,-0.2263,Negative,3,General_Feedback,0,1,0,3,2,1,-1,0,0,0,Segment 0
3866,37476,153822.07,Lower-Middle,Health,Poor,626.0,No Loan,0.0,Customer service is slow to respond,Loan Issue,Mobile App,Lagos,Evening,0.0,Neutral,3,General_Feedback,1,0,0,1,0,0,-1,1,2,1,Digital-First
3867,38849,156962.95,Lower-Middle,Groceries,Poor,572.0,Active Loan,0.0,Loan process takes too long,General Feedback,Web,Ibadan,Morning,0.0,Neutral,0,Technical_Issues,1,0,1,2,3,1,-1,0,1,0,Segment 0
3868,56118,99822.86,Middle,Utilities,Good,512.0,No Loan,2314340.02,The interface is confusing,Charges Issue,Web,Ibadan,Evening,-0.2263,Negative,3,General_Feedback,2,2,0,1,3,1,-1,0,1,0,Segment 0
3869,19522,184673.9,Upper-Middle,Savings Deposit,Good,645.0,No Loan,2905304.46,Charges are confusing and unclear,General Feedback,USSD,Kano,Evening,-0.6124,Negative,3,General_Feedback,3,2,0,1,2,2,-1,2,1,2,Digital-First
3870,21023,162066.64,Low,Health,Poor,683.0,Active Loan,4252476.12,Overall experience is great,No_Complaint,Web,Kaduna,Morning,0.6249,Positive,2,Charges_Complaints,0,0,1,2,3,1,-1,0,1,0,Segment 0
3871,95855,154130.44,Low,Online Shopping,Good,745.0,No Loan,373292.54,I don't understand my loan deductions,Charges Issue,POS,Enugu,Afternoon,0.0,Neutral,1,Loan_Concerns,0,2,0,0,1,1,-1,3,0,3,Segment 3
3872,36509,169154.65,Lower-Middle,Health,Poor,671.0,No Loan,1694642.08,Charges are confusing and unclear,Charges Issue,POS,Lagos,Night,-0.6124,Negative,3,General_Feedback,1,0,0,3,1,1,-1,0,2,0,Segment 0
3873,90696,77568.83,Lower-Middle,Health,Good,817.0,No Loan,4166871.85,Very satisfied with the platform,Technical Issue,Web,Kaduna,Evening,0.4754,Positive,3,General_Feedback,1,2,0,1,3,3,-1,0,1,0,Segment 0
3874,19648,164322.27,High,Utilities,Average,646.0,No Loan,0.0,App keeps crashing during payments,No_Complaint,Web,Kano,Afternoon,0.0,Neutral,2,Charges_Complaints,4,1,0,0,3,1,-1,0,1,0,Segment 0
3875,72238,148109.63,Middle,Groceries,Average,623.0,No Loan,0.0,Transaction was fast and smooth,General Feedback,Mobile App,Abuja,Night,0.0,Neutral,1,Loan_Concerns,2,1,0,3,0,1,-1,0,1,0,Segment 0
3876,31187,216860.88,Upper-Middle,Rent,Average,760.0,No Loan,893692.95,Payment failed multiple times,Charges Issue,Mobile App,Lagos,Night,-0.5106,Negative,1,Loan_Concerns,3,1,0,3,0,1,-1,0,2,0,Segment 0
3877,86363,115137.93,Lower-Middle,Utilities,Good,557.0,Active Loan,0.0,Customer service is slow to respond,No_Complaint,Web,Abuja,Evening,0.0,Neutral,3,General_Feedback,1,2,1,1,3,1,-1,0,1,0,Segment 0
3878,47035,189186.56,Middle,Education,Good,590.0,No Loan,4775851.75,I don't understand my loan deductions,Technical Issue,Mobile App,Ibadan,Night,0.0,Neutral,1,Loan_Concerns,2,2,0,3,0,3,-1,0,1,0,Segment 0
3879,22206,149222.53,Lower-Middle,Online Shopping,Poor,631.0,Active Loan,0.0,Very satisfied with the platform,No_Complaint,Mobile App,Port Harcourt,Morning,0.4754,Positive,3,General_Feedback,1,0,1,2,0,1,-1,3,0,3,Segment 3
3880,33596,207431.14,Low,Health,Average,440.0,Active Loan,0.0,Customer service is slow to respond,Technical Issue,Mobile App,Port Harcourt,Morning,0.0,Neutral,3,General_Feedback,0,1,1,2,0,3,-1,0,1,0,Segment 0
3881,56003,298827.1,Middle,Education,Average,679.0,No Loan,0.0,Payment failed multiple times,Loan Issue,POS,Abuja,Evening,-0.5106,Negative,1,Loan_Concerns,2,1,0,1,1,0,-1,1,1,1,Digital-First
3882,44910,168503.61,Upper-Middle,Online Shopping,Average,630.0,Default Risk,0.0,Overall experience is great,Charges Issue,POS,Enugu,Morning,0.6249,Positive,2,Charges_Complaints,3,1,2,2,1,1,-1,3,0,3,Segment 3
3883,56187,115931.04,Lower-Middle,Entertainment,Average,653.0,No Loan,0.0,App keeps crashing during payments,General Feedback,POS,Kano,Morning,0.0,Neutral,2,Charges_Complaints,1,1,0,2,1,3,-1,0,3,0,Segment 0
3884,17709,160603.95,Lower-Middle,Rent,Average,687.0,No Loan,0.0,Customer service is slow to respond,General Feedback,USSD,Port Harcourt,Afternoon,0.0,Neutral,3,General_Feedback,1,1,0,0,2,1,-1,0,2,0,Segment 0
3885,54952,179999.4,Upper-Middle,Health,Good,565.0,Active Loan,329412.95,Transaction was fast and smooth,No_Complaint,POS,Port Harcourt,Night,0.0,Neutral,1,Loan_Concerns,3,2,1,3,1,1,27,0,1,0,Segment 0
3886,46495,118873.73,Lower-Middle,Groceries,Good,544.0,No Loan,0.0,Payment failed multiple times,Technical Issue,Web,Kano,Night,-0.5106,Negative,1,Loan_Concerns,1,2,0,3,3,3,-1,0,1,0,Segment 0
3887,31557,135236.64,Lower-Middle,Health,Poor,626.0,No Loan,395224.94,The interface is confusing,No_Complaint,USSD,Port Harcourt,Night,-0.2263,Negative,3,General_Feedback,1,0,0,3,2,1,27,0,1,0,Segment 0
3888,91012,128625.69,Upper-Middle,Savings Deposit,Good,679.0,Active Loan,0.0,Payment failed multiple times,No_Complaint,Mobile App,Enugu,Morning,-0.5106,Negative,1,Loan_Concerns,3,2,1,2,0,2,-1,2,2,2,Digital-First
3889,26563,238620.67,Lower-Middle,Groceries,Good,621.0,No Loan,0.0,The service is excellent,General Feedback,Mobile App,Ibadan,Morning,0.5719,Positive,3,General_Feedback,1,2,0,2,0,1,-1,0,1,0,Segment 0
3890,45061,153685.93,Upper-Middle,Groceries,Poor,668.0,No Loan,0.0,App keeps crashing during payments,Charges Issue,Web,Port Harcourt,Night,0.0,Neutral,2,Charges_Complaints,3,0,0,3,3,1,-1,0,1,0,Segment 0
3891,19976,178126.69,Upper-Middle,Transport,Average,697.0,Active Loan,0.0,Very satisfied with the platform,No_Complaint,POS,Lagos,Morning,0.4754,Positive,3,General_Feedback,3,1,1,2,1,1,-1,0,0,0,Segment 0
3892,85586,86866.41,Upper-Middle,Savings Deposit,Good,540.0,No Loan,1444975.08,Transaction was fast and smooth,Charges Issue,POS,Kaduna,Afternoon,0.0,Neutral,1,Loan_Concerns,3,2,0,0,1,2,-1,2,1,2,Digital-First
3893,16644,73403.21,Low,Health,Average,626.0,No Loan,0.0,The interface is confusing,No_Complaint,Mobile App,Kano,Afternoon,-0.2263,Negative,3,General_Feedback,0,1,0,0,0,1,-1,0,1,0,Segment 0
3894,53872,74163.28,Lower-Middle,Entertainment,Good,580.0,Active Loan,0.0,Transaction was fast and smooth,Technical Issue,Web,Kano,Evening,0.0,Neutral,1,Loan_Concerns,1,2,1,1,3,3,-1,0,3,0,Segment 0
3895,81144,163440.21,Lower-Middle,Transport,Poor,488.0,No Loan,0.0,I don't understand my loan deductions,No_Complaint,POS,Lagos,Afternoon,0.0,Neutral,1,Loan_Concerns,1,0,0,0,1,1,-1,0,0,0,Segment 0
3896,89202,102010.24,Lower-Middle,Savings Deposit,Average,613.0,No Loan,0.0,App keeps crashing during payments,Technical Issue,Web,Abuja,Evening,0.0,Neutral,2,Charges_Complaints,1,1,0,1,3,2,-1,2,1,2,Digital-First
3897,59080,97530.94,Upper-Middle,Education,Good,419.0,Default Risk,0.0,Transaction was fast and smooth,General Feedback,POS,Enugu,Afternoon,0.0,Neutral,1,Loan_Concerns,3,2,2,0,1,1,-1,0,2,0,Segment 0
3898,20567,185399.84,Low,Utilities,Poor,563.0,No Loan,2382702.63,The service is excellent,General Feedback,POS,Kaduna,Evening,0.5719,Positive,3,General_Feedback,0,0,0,1,1,1,-1,0,1,0,Segment 0
3899,54095,208662.18,Lower-Middle,Education,Good,611.0,Active Loan,0.0,The service is excellent,General Feedback,POS,Enugu,Afternoon,0.5719,Positive,3,General_Feedback,1,2,1,0,1,1,-1,0,2,0,Segment 0
3900,23547,110330.99,Middle,Utilities,Good,680.0,No Loan,0.0,The interface is confusing,Charges Issue,Web,Ibadan,Night,-0.2263,Negative,3,General_Feedback,2,2,0,3,3,1,1,0,1,0,Segment 0
3901,66684,20000.0,Lower-Middle,Education,Poor,660.0,Active Loan,0.0,Loan process takes too long,Loan Issue,Web,Abuja,Evening,0.0,Neutral,0,Technical_Issues,1,0,1,1,3,0,-1,1,1,1,Digital-First
3902,52955,67857.74,Lower-Middle,Groceries,Average,463.0,No Loan,0.0,I don't understand my loan deductions,No_Complaint,Web,Kaduna,Evening,0.0,Neutral,1,Loan_Concerns,1,1,0,1,3,1,-1,0,1,0,Segment 0
3903,44943,46631.41,Lower-Middle,Savings Deposit,Poor,376.0,Active Loan,0.0,I need better support,No_Complaint,USSD,Ibadan,Night,0.6808,Positive,2,Charges_Complaints,1,0,1,3,2,2,-1,2,1,2,Digital-First
3904,85001,244405.95,Upper-Middle,Rent,Poor,643.0,No Loan,4514736.5,App keeps crashing during payments,Technical Issue,POS,Port Harcourt,Night,0.0,Neutral,2,Charges_Complaints,3,0,0,3,1,3,-1,0,2,0,Segment 0
3905,29343,131582.62,Lower-Middle,Education,Poor,607.0,Active Loan,0.0,Overall experience is great,Charges Issue,Web,Abuja,Morning,0.6249,Positive,2,Charges_Complaints,1,0,1,2,3,1,-1,0,1,0,Segment 0
3906,29642,83150.08,Lower-Middle,Education,Poor,538.0,Active Loan,0.0,Customer service is slow to respond,No_Complaint,USSD,Lagos,Morning,0.0,Neutral,3,General_Feedback,1,0,1,2,2,1,-1,0,2,0,Segment 0
3907,93743,252231.83,Lower-Middle,Groceries,Good,714.0,No Loan,0.0,I need better support,Technical Issue,USSD,Kano,Morning,0.6808,Positive,2,Charges_Complaints,1,2,0,2,2,3,-1,0,1,0,Segment 0
3908,52568,69418.14,Low,Transport,Average,589.0,No Loan,1034463.61,Charges are confusing and unclear,Technical Issue,POS,Ibadan,Evening,-0.6124,Negative,3,General_Feedback,0,1,0,1,1,3,-1,0,0,0,Segment 0
3909,11337,159515.35,Lower-Middle,Entertainment,Average,665.0,Active Loan,0.0,Customer service is slow to respond,Loan Issue,Web,Kaduna,Night,0.0,Neutral,3,General_Feedback,1,1,1,3,3,0,-1,1,3,1,Digital-First
3910,24628,99902.91,Middle,Transport,Good,732.0,Active Loan,1225613.24,Very satisfied with the platform,General Feedback,Mobile App,Lagos,Afternoon,0.4754,Positive,3,General_Feedback,2,2,1,0,0,1,-1,0,0,0,Segment 0
3911,75042,61036.72,Middle,Entertainment,Good,681.0,No Loan,1485640.22,Customer service is slow to respond,Loan Issue,POS,Lagos,Morning,0.0,Neutral,3,General_Feedback,2,2,0,2,1,0,-1,1,3,1,Digital-First
3912,44682,89511.09,High,Transport,Good,739.0,Active Loan,0.0,The service is excellent,Charges Issue,POS,Enugu,Night,0.5719,Positive,3,General_Feedback,4,2,1,3,1,1,-1,0,0,0,Segment 0
3913,66500,219608.3,Low,Entertainment,Poor,755.0,Active Loan,0.0,Transaction was fast and smooth,General Feedback,POS,Lagos,Morning,0.0,Neutral,1,Loan_Concerns,0,0,1,2,1,3,-1,0,3,0,Segment 0
3914,47636,138066.5,Middle,Groceries,Poor,523.0,No Loan,958729.85,Payment failed multiple times,No_Complaint,USSD,Ibadan,Night,-0.5106,Negative,1,Loan_Concerns,2,0,0,3,2,1,-1,0,1,0,Segment 0
3915,94957,200098.19,Lower-Middle,Groceries,Average,751.0,No Loan,2525173.65,Transaction was fast and smooth,Charges Issue,Web,Kano,Night,0.0,Neutral,1,Loan_Concerns,1,1,0,3,3,1,-1,0,1,0,Segment 0
3916,46227,113233.23,Upper-Middle,Health,Average,515.0,Active Loan,0.0,Customer service is slow to respond,No_Complaint,Mobile App,Lagos,Evening,0.0,Neutral,3,General_Feedback,3,1,1,1,0,1,-1,0,2,0,Segment 0
3917,94776,106165.5,Lower-Middle,Savings Deposit,Poor,836.0,No Loan,1563804.1,I don't understand my loan deductions,General Feedback,Mobile App,Port Harcourt,Afternoon,0.0,Neutral,1,Loan_Concerns,1,0,0,0,0,2,-1,2,1,2,Digital-First
3918,56424,124816.26,High,Health,Good,513.0,Active Loan,785622.12,The interface is confusing,General Feedback,Web,Abuja,Evening,-0.2263,Negative,3,General_Feedback,4,2,1,1,3,1,-1,0,1,0,Segment 0
3919,42192,212357.82,Lower-Middle,Groceries,Average,755.0,Active Loan,0.0,I don't understand my loan deductions,General Feedback,USSD,Lagos,Night,0.0,Neutral,1,Loan_Concerns,1,1,1,3,2,1,-1,0,2,0,Segment 0
3920,50874,113555.69,Low,Transport,Good,629.0,No Loan,0.0,Payment failed multiple times,General Feedback,Web,Abuja,Afternoon,-0.5106,Negative,1,Loan_Concerns,0,2,0,0,3,1,-1,0,0,0,Segment 0
3921,57398,93618.1,Lower-Middle,Education,Good,573.0,Active Loan,0.0,I need better support,Technical Issue,Web,Ibadan,Afternoon,0.6808,Positive,2,Charges_Complaints,1,2,1,0,3,3,-1,0,1,0,Segment 0
3922,43848,67230.82,Lower-Middle,Health,Average,729.0,No Loan,4832953.48,Charges are confusing and unclear,Loan Issue,USSD,Ibadan,Morning,-0.6124,Negative,3,General_Feedback,1,1,0,2,2,0,-1,1,1,1,Digital-First
3923,96864,116604.3,High,Savings Deposit,Average,570.0,No Loan,0.0,I need better support,No_Complaint,Mobile App,Kano,Evening,0.6808,Positive,2,Charges_Complaints,4,1,0,1,0,2,25,2,1,2,Digital-First
3924,84215,63605.8,Upper-Middle,Transport,Poor,534.0,No Loan,0.0,Charges are confusing and unclear,Loan Issue,Web,Enugu,Night,-0.6124,Negative,3,General_Feedback,3,0,0,3,3,0,-1,1,0,1,Digital-First
3925,16431,276833.57,Low,Savings Deposit,Average,530.0,No Loan,0.0,Payment failed multiple times,No_Complaint,USSD,Abuja,Morning,-0.5106,Negative,1,Loan_Concerns,0,1,0,2,2,2,-1,2,1,2,Digital-First
3926,37983,166042.87,Lower-Middle,Health,Average,602.0,No Loan,2002468.35,Overall experience is great,Technical Issue,Web,Abuja,Afternoon,0.6249,Positive,2,Charges_Complaints,1,1,0,0,3,3,-1,0,1,0,Segment 0
3927,24930,59993.88,Upper-Middle,Transport,Average,714.0,Default Risk,0.0,Very satisfied with the platform,Loan Issue,USSD,Port Harcourt,Evening,0.4754,Positive,3,General_Feedback,3,1,2,1,2,0,-1,1,0,1,Digital-First
3928,12844,182899.1,Upper-Middle,Entertainment,Good,635.0,No Loan,0.0,Customer service is slow to respond,No_Complaint,Web,Enugu,Night,0.0,Neutral,3,General_Feedback,3,2,0,3,3,3,-1,0,3,0,Segment 0
3929,81594,110050.66,Middle,Education,Poor,735.0,No Loan,319249.78,I need better support,No_Complaint,POS,Kano,Morning,0.6808,Positive,2,Charges_Complaints,2,0,0,2,1,1,-1,0,1,0,Segment 0
3930,29699,151564.52,Low,Entertainment,Average,850.0,Active Loan,0.0,The interface is confusing,Loan Issue,Web,Lagos,Afternoon,-0.2263,Negative,3,General_Feedback,0,1,1,0,3,0,-1,1,3,1,Digital-First
