Transaction_ID,Customer_ID,Monthly_Expenditure,Income_Level,Spending_Category,Saving_Behavior,Credit_Score,Loan_Status,Loan_Amount,Customer_Feedback,Complaint_Type,Transaction_Channel,Location,Time_Of_Day
3905,29343,131582.62,Lower-Middle,Education,Poor,607,Active Loan,0,Overall experience is great,Charges Issue,Web,Abuja,Morning
3906,29642,83150.08,Lower-Middle,Education,Poor,538,Active Loan,0,Customer service is slow to respond,None,USSD,Lagos,Morning
3907,93743,252231.83,Lower-Middle,Groceries,Good,714,No Loan,0,I need better support,Technical Issue,USSD,Kano,Morning
3908,52568,69418.14,Low,Transport,Average,589,No Loan,1034463.61,Charges are confusing and unclear,Technical Issue,POS,Ibadan,Evening
3909,11337,159515.35,Lower-Middle,Entertainment,Average,665,Active Loan,0,Customer service is slow to respond,Loan Issue,Web,Kaduna,Night
3910,24628,99902.91,Middle,Transport,Good,732,Active Loan,1225613.24,Very satisfied with the platform,General Feedback,Mobile App,Lagos,Afternoon
3911,75042,61036.72,Middle,Entertainment,Good,681,No Loan,1485640.22,Customer service is slow to respond,Loan Issue,POS,Lagos,Morning
3912,44682,89511.09,High,Transport,Good,739,Active Loan,0,The service is excellent,Charges Issue,POS,Enugu,Night
3913,66500,219608.3,Low,Entertainment,Poor,755,Active Loan,0,Transaction was fast and smooth,General Feedback,POS,Lagos,Morning
3914,47636,138066.5,Middle,Groceries,Poor,523,No Loan,958729.85,Payment failed multiple times,None,USSD,Ibadan,Night
3915,94957,200098.19,Lower-Middle,Groceries,Average,751,No Loan,2525173.65,Transaction was fast and smooth,Charges Issue,Web,Kano,Night
3916,46227,113233.23,Upper-Middle,Health,Average,515,Active Loan,0,Customer service is slow to respond,None,Mobile App,Lagos,Evening
3917,94776,106165.5,Lower-Middle,Savings Deposit,Poor,836,No Loan,1563804.1,I don't understand my loan deductions,General Feedback,Mobile App,Port Harcourt,Afternoon
3918,56424,124816.26,High,Health,Good,513,Active Loan,785622.12,The interface is confusing,General Feedback,Web,Abuja,Evening
3919,42192,212357.82,Lower-Middle,Groceries,Average,755,Active Loan,0,I don't understand my loan deductions,General Feedback,USSD,Lagos,Night
3920,50874,113555.69,Low,Transport,Good,629,No Loan,0,Payment failed multiple times,General Feedback,Web,Abuja,Afternoon
3921,57398,93618.1,Lower-Middle,Education,Good,573,Active Loan,0,I need better support,Technical Issue,Web,Ibadan,Afternoon
3922,43848,67230.82,Lower-Middle,Health,Average,729,No Loan,4832953.48,Charges are confusing and unclear,Loan Issue,USSD,Ibadan,Morning
3923,96864,116604.3,High,Savings Deposit,Average,570,No Loan,0,I need better support,None,Mobile App,Kano,Evening
3924,84215,63605.8,Upper-Middle,Transport,Poor,534,No Loan,0,Charges are confusing and unclear,Loan Issue,Web,Enugu,Night
3925,16431,276833.57,Low,Savings Deposit,Average,530,No Loan,0,Payment failed multiple times,None,USSD,Abuja,Morning
3926,37983,166042.87,Lower-Middle,Health,Average,602,No Loan,2002468.35,Overall experience is great,Technical Issue,Web,Abuja,Afternoon
3927,24930,59993.88,Upper-Middle,Transport,Average,714,Default Risk,0,Very satisfied with the platform,Loan Issue,USSD,Port Harcourt,Evening
3928,12844,182899.1,Upper-Middle,Entertainment,Good,635,No Loan,0,Customer service is slow to respond,None,Web,Enugu,Night
3929,81594,110050.66,Middle,Education,Poor,735,No Loan,319249.78,I need better support,None,POS,Kano,Morning
3930,29699,151564.52,Low,Entertainment,Average,850,Active Loan,0,The interface is confusing,Loan Issue,Web,Lagos,Afternoon
3931,90768,79076.3,Lower-Middle,Online Shopping,Average,496,No Loan,0,App keeps crashing during payments,Technical Issue,USSD,Kaduna,Afternoon
3932,35459,137025.55,Low,Savings Deposit,Good,512,Active Loan,0,Overall experience is great,Charges Issue,Mobile App,Kano,Morning
3933,21990,167727.87,Middle,Rent,Average,636,No Loan,0,Charges are confusing and unclear,Loan Issue,USSD,Kaduna,Morning
3934,47169,132061.36,Low,Savings Deposit,Average,676,Default Risk,0,Charges are confusing and unclear,None,Mobile App,Abuja,Evening
3935,77865,203971.29,Lower-Middle,Transport,Poor,784,Default Risk,0,Overall experience is great,Charges Issue,Mobile App,Ibadan,Afternoon
3936,23772,211814.01,Middle,Health,Average,499,Default Risk,0,Payment failed multiple times,Technical Issue,Mobile App,Port Harcourt,Morning
3937,95675,241485.78,Middle,Online Shopping,Average,581,No Loan,0,Loan process takes too long,Technical Issue,Web,Lagos,Afternoon
3938,94452,67203.65,Middle,Rent,Average,664,No Loan,1216923.26,App keeps crashing during payments,Loan Issue,Mobile App,Lagos,Morning
3939,41476,164150.72,Lower-Middle,Transport,Poor,588,No Loan,0,I need better support,General Feedback,Web,Kaduna,Morning
3940,56539,243493.23,Low,Groceries,Good,562,No Loan,0,Charges are confusing and unclear,Technical Issue,USSD,Lagos,Evening
3941,86019,117906.37,Low,Health,Average,601,Active Loan,0,Charges are confusing and unclear,General Feedback,POS,Kano,Evening
3942,71912,220697.37,Lower-Middle,Groceries,Good,619,Active Loan,3544656.81,The service is excellent,General Feedback,Web,Port Harcourt,Morning
3943,75732,160081.83,Upper-Middle,Online Shopping,Average,648,No Loan,495180.71,App keeps crashing during payments,General Feedback,Mobile App,Kano,Night
3944,33940,96727.45,High,Entertainment,Good,488,Active Loan,3646090,I need better support,Charges Issue,USSD,Kano,Morning
3945,21358,118444.59,Upper-Middle,Health,Poor,602,No Loan,0,Very satisfied with the platform,None,POS,Lagos,Evening
3946,84141,163774.74,Low,Groceries,Average,334,Active Loan,0,Payment failed multiple times,Charges Issue,POS,Enugu,Night
3947,64108,116394.78,Lower-Middle,Savings Deposit,Good,655,No Loan,4937848.63,The service is excellent,Loan Issue,USSD,Port Harcourt,Night
3948,94622,216923.33,High,Health,Good,593,No Loan,4418423.38,I don't understand my loan deductions,Technical Issue,USSD,Enugu,Morning
3949,59085,191925.93,Middle,Utilities,Good,505,No Loan,0,Very satisfied with the platform,None,Mobile App,Kano,Evening
3950,63076,126842.42,Lower-Middle,Online Shopping,Poor,616,No Loan,2708999.14,Customer service is slow to respond,General Feedback,Web,Kano,Morning
3951,91770,69287.75,Middle,Transport,Average,541,Active Loan,0,I don't understand my loan deductions,Charges Issue,USSD,Abuja,Night
3952,78156,155584.65,Upper-Middle,Utilities,Average,631,Active Loan,3080514.42,Transaction was fast and smooth,None,USSD,Port Harcourt,Afternoon
3953,15267,261978.58,Low,Entertainment,Good,657,No Loan,3779387.64,I need better support,Charges Issue,POS,Abuja,Evening
3954,16297,215315.66,Middle,Online Shopping,Good,729,Active Loan,182232.95,Customer service is slow to respond,None,POS,Port Harcourt,Night
3955,14769,210501.77,Lower-Middle,Health,Average,649,No Loan,0,Transaction was fast and smooth,General Feedback,Mobile App,Ibadan,Evening
3956,47592,197074.14,Upper-Middle,Education,Average,626,Default Risk,0,Very satisfied with the platform,Loan Issue,USSD,Ibadan,Morning
3957,28880,256223.91,Lower-Middle,Education,Good,657,Active Loan,0,Overall experience is great,Loan Issue,USSD,Kaduna,Morning
3958,42171,165684.94,Middle,Transport,Average,691,Active Loan,1742020.99,I don't understand my loan deductions,None,POS,Port Harcourt,Night
3959,59439,265560.4,Lower-Middle,Savings Deposit,Average,606,No Loan,0,The interface is confusing,None,POS,Ibadan,Night
3960,32208,163191.72,Middle,Online Shopping,Poor,587,Default Risk,1589334.49,The service is excellent,General Feedback,Web,Port Harcourt,Evening
3961,32205,132253.59,High,Utilities,Average,508,No Loan,1029095.88,Very satisfied with the platform,Charges Issue,Web,Port Harcourt,Afternoon
3962,27243,242384.38,Middle,Transport,Poor,644,Active Loan,0,The service is excellent,Loan Issue,Mobile App,Kaduna,Afternoon
3963,67065,155108.02,High,Transport,Average,675,No Loan,0,Payment failed multiple times,General Feedback,USSD,Abuja,Morning
3964,75090,171444.59,Middle,Rent,Poor,651,Active Loan,1418498.28,Customer service is slow to respond,Loan Issue,Mobile App,Port Harcourt,Evening
3965,66808,167831.98,Lower-Middle,Groceries,Good,478,No Loan,0,Payment failed multiple times,General Feedback,Mobile App,Kaduna,Morning
3966,87764,191645.35,Middle,Health,Average,621,Active Loan,0,Customer service is slow to respond,None,USSD,Abuja,Morning
3967,37051,155747.94,High,Health,Average,696,No Loan,0,The interface is confusing,None,USSD,Ibadan,Evening
3968,24271,81449.61,Lower-Middle,Groceries,Average,469,Active Loan,0,The interface is confusing,Charges Issue,POS,Kano,Afternoon
3969,40539,194224.79,Low,Entertainment,Good,656,Active Loan,2165620.85,Very satisfied with the platform,Technical Issue,POS,Kano,Evening
3970,10873,167920.15,Middle,Online Shopping,Poor,554,No Loan,1784993.39,Very satisfied with the platform,Charges Issue,USSD,Ibadan,Night
3971,21375,130969,Lower-Middle,Rent,Good,679,Active Loan,0,I need better support,General Feedback,Web,Abuja,Afternoon
3972,50025,101682.35,Middle,Savings Deposit,Poor,642,No Loan,0,Payment failed multiple times,General Feedback,Mobile App,Port Harcourt,Morning
3973,89857,191428.62,Middle,Groceries,Poor,588,No Loan,3999860.41,Very satisfied with the platform,None,Mobile App,Abuja,Morning
3974,92453,94640.84,Middle,Utilities,Poor,769,No Loan,0,The service is excellent,General Feedback,Web,Ibadan,Afternoon
3975,98617,114661.07,Middle,Savings Deposit,Average,557,No Loan,0,Customer service is slow to respond,None,POS,Lagos,Afternoon
3976,23577,33047.89,Lower-Middle,Savings Deposit,Average,692,Active Loan,0,Payment failed multiple times,Charges Issue,USSD,Lagos,Morning
3977,84989,132197.17,Low,Education,Average,540,Active Loan,4225587.55,Very satisfied with the platform,Charges Issue,POS,Kaduna,Afternoon
3978,86746,206291.77,Middle,Rent,Poor,495,Active Loan,0,The service is excellent,General Feedback,Web,Ibadan,Evening
3979,60580,150623.36,Lower-Middle,Groceries,Average,769,Default Risk,0,App keeps crashing during payments,General Feedback,Mobile App,Kaduna,Morning
3980,53842,86931.1,Lower-Middle,Savings Deposit,Poor,741,No Loan,242894.51,Charges are confusing and unclear,General Feedback,USSD,Lagos,Evening
3981,53513,249949,Low,Savings Deposit,Good,540,No Loan,0,The service is excellent,Technical Issue,POS,Kano,Morning
3982,38385,181944.05,High,Health,Poor,547,Active Loan,3396119.95,App keeps crashing during payments,General Feedback,POS,Abuja,Afternoon
3983,80267,105755.58,Low,Savings Deposit,Average,578,Active Loan,644814.55,Payment failed multiple times,Loan Issue,POS,Kaduna,Evening
3984,15245,169241.53,Low,Education,Average,693,No Loan,190751.59,I need better support,General Feedback,USSD,Lagos,Evening
3985,43163,134575.76,Middle,Education,Poor,697,No Loan,3175479.94,The interface is confusing,General Feedback,Mobile App,Enugu,Night
3986,91032,39022.52,Low,Groceries,Good,741,Active Loan,140748.4,I need better support,None,POS,Port Harcourt,Afternoon
3987,90177,181236.91,Low,Rent,Average,547,No Loan,0,The service is excellent,None,POS,Abuja,Night
3988,57197,113555.31,Upper-Middle,Transport,Poor,594,No Loan,0,The interface is confusing,Technical Issue,POS,Abuja,Morning
3989,63878,252469.15,Middle,Groceries,Good,640,No Loan,0,Overall experience is great,Loan Issue,Mobile App,Kaduna,Evening
3990,63200,224977.7,Middle,Rent,Poor,554,No Loan,0,Charges are confusing and unclear,General Feedback,USSD,Enugu,Evening
3991,95739,90641.73,High,Entertainment,Poor,620,No Loan,0,Overall experience is great,Technical Issue,POS,Kano,Night
3992,13821,62662.52,Low,Health,Poor,498,Active Loan,1093281.53,App keeps crashing during payments,None,USSD,Abuja,Evening
3993,57101,125407.31,Low,Rent,Good,485,No Loan,4253754.49,The interface is confusing,Technical Issue,USSD,Kaduna,Afternoon
3994,56166,198037,Upper-Middle,Groceries,Average,714,No Loan,0,App keeps crashing during payments,Charges Issue,Web,Kano,Morning
3995,33684,189674.22,Low,Rent,Good,660,Active Loan,3842227.21,I need better support,General Feedback,Web,Kano,Morning
3996,13083,249702.24,Upper-Middle,Entertainment,Average,657,Active Loan,1200563.07,I don't understand my loan deductions,Technical Issue,POS,Ibadan,Morning
3997,60647,158778.5,Low,Utilities,Average,616,No Loan,1045326.59,Very satisfied with the platform,Technical Issue,POS,Enugu,Afternoon
3998,77097,63578.2,Middle,Savings Deposit,Good,604,Active Loan,1935887.57,App keeps crashing during payments,Technical Issue,Mobile App,Kaduna,Morning
3999,67909,129743.64,Lower-Middle,Health,Good,652,No Loan,0,Transaction was fast and smooth,Charges Issue,USSD,Lagos,Night
4000,82194,74110.55,Low,Groceries,Good,658,No Loan,2210573.33,App keeps crashing during payments,Loan Issue,POS,Abuja,Afternoon
4001,77182,211961.08,Low,Utilities,Average,652,No Loan,3113379.63,Very satisfied with the platform,Loan Issue,Web,Port Harcourt,Afternoon
4002,81673,181245.36,Low,Rent,Average,807,No Loan,0,App keeps crashing during payments,General Feedback,POS,Kano,Evening
4003,41275,114712.47,Lower-Middle,Transport,Good,634,Active Loan,0,Customer service is slow to respond,Charges Issue,Web,Kano,Afternoon
4004,94604,143887.98,Low,Online Shopping,Average,493,No Loan,570141.24,I need better support,Technical Issue,Web,Kano,Evening
4005,15836,231759.49,Middle,Transport,Poor,725,Active Loan,0,The interface is confusing,None,Web,Port Harcourt,Evening
4006,73037,231493.11,Lower-Middle,Health,Average,671,No Loan,0,Loan process takes too long,None,USSD,Kano,Evening
4007,13251,137851.06,Lower-Middle,Online Shopping,Good,643,Active Loan,0,Transaction was fast and smooth,None,POS,Ibadan,Morning
4008,86795,124386.61,High,Health,Average,599,Active Loan,3994566.43,Customer service is slow to respond,None,POS,Enugu,Evening
4009,39257,209622.78,Upper-Middle,Rent,Average,711,Active Loan,1171279.27,I need better support,None,POS,Abuja,Night
4010,19278,111274.14,Middle,Utilities,Average,538,Active Loan,3444600.53,Charges are confusing and unclear,General Feedback,POS,Abuja,Afternoon
4011,75909,96446.87,Lower-Middle,Transport,Average,746,Default Risk,0,App keeps crashing during payments,None,Mobile App,Abuja,Evening
4012,81408,164362.13,Upper-Middle,Groceries,Average,546,Active Loan,3803147.01,Loan process takes too long,None,Web,Kano,Afternoon
4013,74144,142455.28,Lower-Middle,Education,Average,601,No Loan,4528697.12,Loan process takes too long,Loan Issue,Web,Kaduna,Evening
4014,70903,122474.04,Low,Online Shopping,Good,653,Default Risk,4363731.79,Overall experience is great,General Feedback,Web,Port Harcourt,Night
4015,17149,252755.42,Lower-Middle,Health,Good,644,No Loan,0,Overall experience is great,Technical Issue,Mobile App,Kaduna,Evening
4016,35598,142571.9,Lower-Middle,Rent,Average,850,Active Loan,935905.29,I need better support,General Feedback,Mobile App,Lagos,Night
4017,37351,135324.05,Low,Entertainment,Average,645,No Loan,0,I need better support,Technical Issue,POS,Abuja,Afternoon
4018,32621,130001.64,Upper-Middle,Transport,Average,588,Active Loan,0,The service is excellent,None,Mobile App,Lagos,Afternoon
4019,23468,157945.25,Middle,Savings Deposit,Average,720,No Loan,0,Loan process takes too long,Loan Issue,Mobile App,Abuja,Night
4020,55517,133513.7,Low,Health,Poor,728,Active Loan,1249579.41,Overall experience is great,Loan Issue,POS,Kaduna,Afternoon
4021,83386,151947.56,Low,Savings Deposit,Good,785,No Loan,0,Customer service is slow to respond,Charges Issue,Mobile App,Enugu,Morning
4022,97663,49877.39,Lower-Middle,Utilities,Poor,681,No Loan,0,I need better support,General Feedback,Mobile App,Ibadan,Evening
4023,17319,80504.01,High,Health,Poor,665,No Loan,2278179.91,Charges are confusing and unclear,Technical Issue,POS,Port Harcourt,Evening
4024,37466,241202.15,Lower-Middle,Health,Good,481,Active Loan,0,I don't understand my loan deductions,None,POS,Kaduna,Evening
4025,50976,213391.28,Low,Groceries,Average,532,No Loan,893576.63,Payment failed multiple times,None,POS,Ibadan,Evening
4026,97965,219413.34,Upper-Middle,Savings Deposit,Good,764,No Loan,2626816,Overall experience is great,General Feedback,USSD,Port Harcourt,Afternoon
4027,35296,142509.49,Lower-Middle,Utilities,Poor,640,No Loan,1391739.56,The service is excellent,Technical Issue,POS,Ibadan,Evening
4028,30720,77136.79,Lower-Middle,Health,Good,763,Active Loan,0,Transaction was fast and smooth,None,Mobile App,Port Harcourt,Morning
4029,17150,207897.26,Lower-Middle,Online Shopping,Good,637,No Loan,4057713.71,I don't understand my loan deductions,Charges Issue,POS,Port Harcourt,Morning
4030,65994,202668.75,Lower-Middle,Utilities,Good,598,No Loan,3722162.91,Transaction was fast and smooth,None,USSD,Kaduna,Afternoon
4031,21822,101089.5,Lower-Middle,Entertainment,Average,620,No Loan,0,Overall experience is great,Technical Issue,Web,Enugu,Evening
4032,86404,316239.02,Lower-Middle,Transport,Poor,511,No Loan,4180335.63,App keeps crashing during payments,Technical Issue,USSD,Port Harcourt,Night
4033,65181,185204.26,Low,Utilities,Average,549,No Loan,3286424.13,App keeps crashing during payments,None,USSD,Kaduna,Night
4034,86518,199729.71,Low,Transport,Good,547,No Loan,369862.06,The interface is confusing,Charges Issue,USSD,Kano,Morning
4035,32507,79407.83,Low,Health,Average,621,No Loan,0,I need better support,Charges Issue,USSD,Port Harcourt,Evening
